single_pass_record_id,doi,paper_title,paper_status,source_kind,formulation_label,formulation_name,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,excipient_composition,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time,endpoint_time_unit,device,study_type,membrane_type,membrane_source,membrane_thickness_um,receptor_medium,dose_type,dose_amount,diffusion_area_cm2,source_evidence,confidence,notes,label_norm,time_h
10.1186/2050-6511-13-5::sp0022,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,Untreated control,Untreated bovine split skin control,paracetamol,17.5,mg/mL,solution in PBS; 80% saturated solution,paracetamol 17.5 mg/ml,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",Jmax,2.58,µg/cm²/h,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows,600.0,PBS,finite,1 mL,1.77,Table 1 Permeation parameters: paracetamol control Jmax 2.58 µg/cm²/h.,0.98,Derived steady-state flux from the table.,untreatedcontrol,
10.1186/2050-6511-13-5::sp0023,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,200 μm microneedle,Microneedle-pretreated bovine split skin with 200 μm roller,paracetamol,17.5,mg/mL,solution in PBS; 80% saturated solution,paracetamol 17.5 mg/ml,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",Jmax,9.97,µg/cm²/h,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows,600.0,PBS,finite,1 mL,1.77,Table 1 Permeation parameters: paracetamol 200 μm Jmax 9.97 µg/cm²/h.,0.98,Derived steady-state flux from the table.,200mmicroneedle,
10.1186/2050-6511-13-5::sp0024,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,300 μm microneedle,Microneedle-pretreated bovine split skin with 300 μm roller,paracetamol,17.5,mg/mL,solution in PBS; 80% saturated solution,paracetamol 17.5 mg/ml,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",Jmax,19.42,µg/cm²/h,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows,600.0,PBS,finite,1 mL,1.77,Table 1 Permeation parameters: paracetamol 300 μm Jmax 19.42 µg/cm²/h.,0.98,Derived steady-state flux from the table.,300mmicroneedle,
10.1208/s12249-013-9995-4::sp0001,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F1,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 2.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '2% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}]",flux,26.0,μg/cm2/h,,,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,"Table II; Materials and Methods, Permeation Study; Table II lists F1 flux; text states static vertical Franz Diffusion cells, receptor volume 5.1 mL, donor area 0.64 cm2, PBS pH 7.4, dermatomed ~500 μm porcine skin, infinite dose.",0.98,Flux reported in Table II as mean (SD); selected value corresponds to F1.,f1,
10.1208/s12249-013-9995-4::sp0002,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F1,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 2.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '2% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}]",cumulative amount,298.0,μg,24.0,h,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,"Table II; Materials and Methods, Permeation Study; Table II column 'Cum. amount of drug permeated (μg) 24 h' for F1.",0.98,,f1,24.0
10.1208/s12249-013-9995-4::sp0003,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F1,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 2.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '2% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}]",cumulative amount,536.5,μg,48.0,h,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,"Table II; Materials and Methods, Permeation Study; Table II column 'Cum. amount of drug permeated (μg) 48 h' for F1.",0.98,,f1,48.0
10.1208/s12249-013-9995-4::sp0004,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F1,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 2.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '2% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}]",cumulative amount,1142.4,μg,72.0,h,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,"Table II; Materials and Methods, Permeation Study; Table II column 'Cum. amount of drug permeated (μg) 72 h' for F1.",0.98,,f1,72.0
10.1208/s12249-013-9995-4::sp0005,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F2,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 2.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '2% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 3.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '3% (w/v)'}]",flux,29.7,μg/cm2/h,,,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,"Table II; Materials and Methods, Permeation Study; Table II lists F2 flux; text discusses F2 as highest flux and used in factorial design.",0.98,,f2,
10.1208/s12249-013-9995-4::sp0006,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F2,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 2.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '2% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 3.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '3% (w/v)'}]",cumulative amount,155.9,μg,24.0,h,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,Table II; Table II column 24 h for F2.,0.98,,f2,24.0
10.1208/s12249-013-9995-4::sp0007,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F2,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 2.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '2% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 3.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '3% (w/v)'}]",cumulative amount,580.2,μg,48.0,h,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,Table II; Table II column 48 h for F2.,0.98,,f2,48.0
10.1208/s12249-013-9995-4::sp0008,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F2,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 2.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '2% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 3.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '3% (w/v)'}]",cumulative amount,1178.9,μg,72.0,h,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,Table II; Table II column 72 h for F2.,0.98,,f2,72.0
10.1208/s12249-013-9995-4::sp0009,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F3,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 2.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '2% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 3.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '3% (w/v)'}]",flux,19.3,μg/cm2/h,,,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,Table II; Table II lists F3 flux.,0.98,,f3,
10.1208/s12249-013-9995-4::sp0010,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F3,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 2.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '2% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 3.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '3% (w/v)'}]",cumulative amount,140.2,μg,24.0,h,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,Table II; 24 h column for F3.,0.98,,f3,24.0
10.1208/s12249-013-9995-4::sp0011,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F3,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 2.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '2% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 3.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '3% (w/v)'}]",cumulative amount,543.5,μg,48.0,h,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,Table II; 48 h column for F3.,0.98,,f3,48.0
10.1208/s12249-013-9995-4::sp0012,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F3,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 2.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '2% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 3.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '3% (w/v)'}]",cumulative amount,759.6,μg,72.0,h,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,Table II; 72 h column for F3.,0.98,,f3,72.0
10.1208/s12249-013-9995-4::sp0013,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F4,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 0.1, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '0.1% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 3.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '3% (w/v)'}]",flux,19.3,μg/cm2/h,,,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,Table II; Table II lists F4 flux.,0.98,,f4,
10.1208/s12249-013-9995-4::sp0014,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F4,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 0.1, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '0.1% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 3.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '3% (w/v)'}]",cumulative amount,132.3,μg,24.0,h,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,Table II; 24 h column for F4.,0.98,,f4,24.0
10.1208/s12249-013-9995-4::sp0015,10.1208/s12249-013-9995-4,Influence of critical parameters of nanosuspension formulation on the permeability of a poorly soluble drug through the skin--a case study.,ok,,F4,Ibuprofen nanosuspension gel formulation,Ibuprofen,5.0,% w/v,w/v,5% (w/v),"[{'name': 'Vitamin E TPGS', 'concentration_value': 1.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '1% (w/v)'}, {'name': 'HPMC K4', 'concentration_value': 0.1, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '0.1% (w/v)'}, {'name': 'HPMC K100', 'concentration_value': 3.0, 'concentration_unit': '% w/v', 'basis': 'w/v', 'raw': '3% (w/v)'}]",cumulative amount,464.8,μg,48.0,h,Static vertical Franz diffusion cell,in vitro permeation,Porcine skin (dermatomed),Abdominal regions of young Yorkshire pigs,500.0,PBS (pH 7.4),infinite,Formulations added to donor compartment to completely cover membrane surface,0.64,Table II; 48 h column for F4.,0.98,,f4,48.0
